Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,2.0,5000.0,6500.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,14476
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,2.9,4000.0,0.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,11033
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,4.95,40000.0,67000.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,9319
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.5,11000.0,24500.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,7666
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.45,2500.0,6000.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,6048
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,15.25,55500.0,146000.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,4484
360ONE,2026-01-27,1100.0,57.0,76000.0,7000.0,20.9,163000.0,445000.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,2941
360ONE,2026-01-27,1120.0,49.0,0.0,500.0,27.7,45500.0,136000.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,2026
360ONE,2026-01-27,1140.0,35.25,25500.0,41500.0,37.75,51500.0,342000.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,984
360ONE,2026-01-27,1160.0,26.45,51000.0,95000.0,49.45,104000.0,241500.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,118
360ONE,2026-01-27,1180.0,19.55,116000.0,167500.0,63.0,123500.0,76500.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,-713
360ONE,2026-01-27,1200.0,14.45,266500.0,292000.0,77.45,180500.0,32500.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,-1237
360ONE,2026-01-27,1220.0,10.55,191500.0,421000.0,89.6,28000.0,11000.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,-1329
360ONE,2026-01-27,1240.0,7.25,179500.0,149500.0,98.9,42000.0,7000.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,-18
360ONE,2026-01-27,1260.0,5.6,115000.0,75000.0,76.0,5000.0,0.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,1499
360ONE,2026-01-27,1280.0,3.95,130000.0,126500.0,128.0,1000.0,500.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,3568
360ONE,2026-01-27,1300.0,3.3,111000.0,90000.0,126.0,500.0,0.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,5912
360ONE,2026-01-27,1320.0,2.9,69000.0,21500.0,0.0,0.0,0.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,8470
360ONE,2026-01-27,1360.0,1.65,49500.0,39500.0,168.3,3000.0,0.0,1132.2,1184.4,1130.0,-4.286,2026-01-09 14:26:36,13822
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,66572
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,62405
ABB,2026-01-27,4300.0,935.0,250.0,0.0,5.25,23625.0,31625.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,58237
ABB,2026-01-27,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,54200
ABB,2026-01-27,4400.0,786.0,625.0,0.0,7.05,0.0,500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,50152
ABB,2026-01-27,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,46156
ABB,2026-01-27,4500.0,556.25,375.0,0.0,10.3,29625.0,87125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,42111
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,38206
ABB,2026-01-27,4600.0,0.0,0.0,0.0,15.7,16750.0,16000.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,34347
ABB,2026-01-27,4650.0,0.0,0.0,0.0,17.2,4250.0,4000.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,30512
ABB,2026-01-27,4700.0,0.0,0.0,0.0,23.6,43500.0,113500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,26717
ABB,2026-01-27,4750.0,0.0,0.0,0.0,29.25,625.0,2125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,23044
ABB,2026-01-27,4800.0,0.0,0.0,0.0,36.25,115750.0,625500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,19476
ABB,2026-01-27,4850.0,0.0,0.0,0.0,44.95,500.0,1125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,16068
ABB,2026-01-27,4900.0,267.2,6875.0,4625.0,55.1,46875.0,141125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,13080
ABB,2026-01-27,4950.0,219.7,2750.0,3625.0,67.1,15500.0,51125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,10289
ABB,2026-01-27,5000.0,182.0,22750.0,105875.0,84.3,115875.0,266250.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,7619
ABB,2026-01-27,5050.0,149.35,13750.0,73625.0,103.5,17750.0,75375.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,5124
ABB,2026-01-27,5100.0,124.8,60125.0,582375.0,126.35,79000.0,170750.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,3371
ABB,2026-01-27,5150.0,100.0,25125.0,88500.0,151.35,32125.0,31625.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,2044
ABB,2026-01-27,5200.0,81.2,151375.0,341375.0,173.35,112875.0,32125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,1016
ABB,2026-01-27,5250.0,63.5,59000.0,94875.0,226.3,21375.0,2000.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,816
ABB,2026-01-27,5300.0,49.85,176375.0,362375.0,252.6,44500.0,8750.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,1637
ABB,2026-01-27,5350.0,39.0,69125.0,104125.0,277.25,9875.0,14125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,3427
ABB,2026-01-27,5400.0,30.3,145000.0,298625.0,327.1,11250.0,2500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,5852
ABB,2026-01-27,5450.0,23.2,29375.0,44375.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,9134
ABB,2026-01-27,5500.0,18.4,131000.0,271125.0,425.0,16625.0,750.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,12559
ABB,2026-01-27,5550.0,15.0,18125.0,6000.0,506.4,375.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,16190
ABB,2026-01-27,5600.0,12.0,66625.0,66875.0,304.9,17250.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,20386
ABB,2026-01-27,5650.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,24547
ABB,2026-01-27,5700.0,8.75,91125.0,61750.0,521.85,6875.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,29155
ABB,2026-01-27,5750.0,7.7,9875.0,6625.0,412.0,1375.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,33973
ABB,2026-01-27,5800.0,6.4,103250.0,142250.0,586.4,2750.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,39078
ABB,2026-01-27,5850.0,4.25,375.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,44667
ABB,2026-01-27,5900.0,5.95,3125.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,50352
ABB,2026-01-27,6000.0,3.8,78500.0,28375.0,751.4,28000.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,61757
ABB,2026-01-27,6100.0,2.8,7750.0,2000.0,855.0,18625.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 14:26:36,72150
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.0,0.05,21700.0,9300.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,55977
ABCAPITAL,2026-01-27,300.0,59.8,843200.0,3100.0,0.3,189100.0,24800.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,34611
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.0,0.3,331700.0,96100.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,29998
ABCAPITAL,2026-01-27,315.0,35.5,3100.0,0.0,0.45,182900.0,34100.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,25921
ABCAPITAL,2026-01-27,320.0,37.0,89900.0,12400.0,0.75,638600.0,201500.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,21415
ABCAPITAL,2026-01-27,325.0,27.25,24800.0,0.0,1.2,378200.0,124000.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,17555
ABCAPITAL,2026-01-27,330.0,33.55,142600.0,0.0,1.75,849400.0,424700.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,13634
ABCAPITAL,2026-01-27,335.0,25.1,34100.0,0.0,2.5,483600.0,229400.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,10516
ABCAPITAL,2026-01-27,340.0,18.65,232500.0,34100.0,3.45,948600.0,527000.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,7293
ABCAPITAL,2026-01-27,345.0,17.15,201500.0,0.0,4.9,1019900.0,1054000.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,4801
ABCAPITAL,2026-01-27,350.0,11.55,1029200.0,585900.0,6.65,2132800.0,2641200.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,2660
ABCAPITAL,2026-01-27,355.0,9.2,437100.0,589000.0,8.8,623100.0,1432200.0,354.55,363.3,354.0,-1.116,2026-01-09 14:26:36,2024
